1991 census - small area statistics,,,,
ONS Crown Copyright Reserved [from Nomis on 6 May 2026],,,,
,,,,
date,1991,,,
,,,,
1991 frozen ward,S01:1 (Present residents : Total persons ),S01:8 (Absent residents (part of household present) : Total persons ),S01:15 (Absent residents (wholly absent household - enumerated) : Total persons ),S01:22 (Absent residents (wholly absent household - imputed) : Total persons )
57UGFL Narberth Urban,"1,787",37,27,21
57UGFM Pembroke Dock Central,"1,482",29,23,38
57UGFN Pembroke Dock Llanion,"2,485",50,48,10
57UGFP Pembroke Dock Market,"1,676",35,25,29
57UGFQ Pembroke Dock Pennar,"2,649",44,27,7
57UGFR Pembroke Monkton,"1,798",24,23,4
57UGFS Pembroke St.Mary,"3,106",66,33,16
57UGFT Pembroke St.Michael,"2,040",61,44,15
57UGFU Penally,"1,359",33,25,4
57UGFW Saundersfoot,"2,501",81,53,31
57UGFX Stackpole,650,21,20,2
57UGFY Tenby,"4,543",102,100,64
58UBFA Abertillery,"4,475",39,79,13
58UBFB Badminton,"3,091",39,27,26
58UBFC Beaufort,"3,925",41,28,32
58UBFD Blaina,"4,487",37,35,112
58UBFE Brynmawr,"5,309",58,45,38
58UBFF Cwm,"3,608",33,74,45
58UBFG Cwmtillery,"4,849",18,35,74
58UBFH Ebbw Vale North,"4,695",39,75,102
58UBFJ Ebbw Vale South,"4,293",26,31,47
58UBFK Georgetown,"3,225",37,18,37
58UBFL Llanelly Hill,"3,663",73,39,93
58UBFM Llanhilleth,"5,256",55,47,14
58UBFN Nantyglo,"4,757",28,29,92
58UBFP Rassau,"3,574",39,22,19
58UBFQ Sirhowy,"5,776",52,61,32
58UBFR Six Bells,"2,646",29,45,14
58UBFS Tredegar Central and West,"6,199",60,75,36
58UCFA Abercarn,"4,664",59,60,40
58UCFB Argoed,"2,575",29,23,26
58UCFC Blackwood,"6,977",110,95,36
58UCFD Cefn Fforest,"3,717",32,49,30
58UCFE Crosskeys,"3,143",23,29,36
58UCFF Crumlin,"5,912",75,44,50
58UCFG Newbridge,"6,390",81,48,45
58UCFH Pengam,"3,580",50,33,26
58UCFJ Penmaen,"4,180",57,58,21
58UCFK Pontllanfraith,"7,667",85,96,71
58UCFL Risca East,"6,693",103,83,45
58UCFM Risca West,"4,850",60,80,48
58UCFN Ynysddu,"3,778",49,31,35
58UDFA Caerwent,"2,274",64,37,16
58UDFB Caldicot Castle,"2,288",56,22,26
58UDFC Cantref,"2,975",79,60,24
58UDFD Castle and Grofield,"2,036",37,34,35
58UDFE Croesonen,"1,539",34,23,10
58UDFF Crucorney,"1,805",47,24,15
58UDFG Dewstow,"1,446",12,13,6
58UDFH Goetre Fawr,"2,192",51,29,23
58UDFJ Lansdown,"1,625",24,25,14
58UDFK Larkfield,"1,400",50,13,8
58UDFL Llanbadoc,"1,241",37,16,8
58UDFM Llanfoist Fawr,"1,482",53,20,25
58UDFN Llangybi Fawr,"1,504",46,37,20
58UDFP Llanover,"2,139",61,26,13
58UDFQ Llantilio Crossenny,"1,480",46,18,17
58UDFR Llanwenarth Ultra,"1,441",29,12,11
58UDFS Magor with Undy,"3,787",77,53,45
58UDFT Mardy,"2,428",46,21,4
58UDFU Mitchel Troy,"1,159",46,7,13
58UDFW Overmonnow,"1,851",30,26,8
58UDFX Portskewett,"1,829",40,23,13
58UDFY Priory,"2,519",39,41,26
58UDFZ Raglan,"1,778",48,25,6
58UDGA Rogiet,"1,051",14,15,1
58UDGB St.Arvans,"1,354",45,27,25
58UDGC St.Christophers,"1,814",25,20,18
58UDGD St.Kingsmark,"2,361",63,21,50
58UDGE St.Marys,"1,538",28,26,60
58UDGF Severn,"4,331",72,35,11
58UDGG Shirenewton,"2,261",85,15,30
58UDGH Thornwell,"1,916",17,19,14
58UDGJ Trellech United,"2,240",89,24,15
58UDGK Usk,"2,063",61,31,32
58UDGL Vauxhall,"3,798",110,73,63
58UDGM West End,"1,539",28,18,16
58UDGN Wyesham,"2,166",34,27,18
58UEFA Allt-yr-yn,"7,926",220,105,178
58UEFB Alway,"8,391",122,91,112
58UEFC Beechwood,"7,616",99,95,89
58UEFD Bettws,"8,484",126,86,110
58UEFE Caerleon,"7,976",149,110,85
58UEFF Gaer,"8,271",86,113,113
58UEFG Graig,"4,274",126,84,21
58UEFH Langstone,"2,516",76,45,18
58UEFJ Liswerry,"9,580",136,130,65
58UEFK Llanwern,"3,512",40,26,22
58UEFL Malpas,"8,251",159,111,62
58UEFM Marshfield,"2,920",58,56,31
58UEFN Pillgwenlly,"5,128",67,79,268
58UEFP Ringland,"8,724",78,89,157
58UEFQ Rogerstone,"7,121",137,87,94
58UEFR St.Julians,"8,348",115,107,118
58UEFS Shaftesbury,"5,194",57,69,45
58UEFT Stow Hill,"4,215",62,72,287
58UEFU Tredegar Park,"2,941",14,42,78
58UEFW Victoria,"6,008",94,108,243
58UFFA Abersychan,"6,850",63,59,43
58UFFB Blaenavon,"5,918",46,52,50
58UFFC Brynwern,"1,841",26,19,9
58UFFD Coed Eva,"2,442",39,48,14
58UFFE Croesyceiliog North,"3,534",59,49,21
58UFFF Croesyceiliog South,"1,852",36,16,6
58UFFG Cwmyniscoy,"1,501",16,24,19
58UFFH Fairwater,"4,925",67,63,29
58UFFJ Greenmeadow,"4,802",63,40,24
58UFFK Llantarnam,"4,188",43,50,64
58UFFL Llanyrafon North,"1,994",36,30,7
58UFFM Llanyrafon South,"2,253",62,34,26
58UFFN New Inn Lower,"2,606",49,34,12
58UFFP New Inn Upper,"2,908",55,52,13
58UFFQ Panteg,"6,779",89,72,63
58UFFR Pontnewydd,"5,720",70,67,30
58UFFS Pontnewynydd,"1,477",9,22,8
58UFFT Pontypool,"1,899",35,30,20
58UFFU St.Cadocs and Penygarn,"1,652",23,15,3
58UFFW St.Dials,"4,030",44,42,33
58UFFX Snatchwood,"1,953",14,24,24
58UFFY Trevethin,"3,969",21,34,89
58UFFZ Two Locks,"4,619",37,57,29
58UFGA Upper Cwmbran,"5,882",65,70,51
58UFGB Wainfelin,"2,120",22,17,17
59UBFA Betws-y-Coed,814,11,15,8
59UBFB Bro Machno,"1,070",35,15,14
59UBFC Bryn,"1,240",22,14,10
59UBFD Bryn Rhys,"1,190",26,22,7
59UBFE Caerhun,"1,852",63,39,20
59UBFF Capelulo,"1,415",27,25,29
59UBFG Conwy,"3,469",82,55,21
59UBFH Craig-y-Don,"3,073",66,61,73
59UBFJ Crwst,"1,693",23,27,17
59UBFK Deganwy,"3,310",73,101,72
59UBFL Eglwysbach,"1,357",36,31,22
59UBFM Fforddlas,902,22,16,9
59UBFN Gogarth,"3,295",58,60,225
59UBFP Gower,"1,215",23,12,2
59UBFQ Lafan,697,26,22,9
59UBFR Marl,"3,352",75,53,15
59UBFS Mostyn,"3,485",61,53,39
59UBFT Pandy,"1,609",39,39,35
59UBFU Pant-yr-afon,"1,741",40,32,21
59UBFW Penmaenan,812,12,8,15
59UBFX Penrhyn,"3,380",79,52,78
59UBFY Pensarn,"2,745",37,31,26
59UBFZ Trefriw,"1,237",30,12,6
59UBGA Tudno,"4,333",54,61,61
59UBGB Uwch Conwy,938,18,8,12
59UCFA Bethel,"1,984",39,7,45
59UCFB Bontnewydd,"1,101",30,17,9
59UCFC Cadnant,"1,781",40,36,56
59UCFD Deiniol,876,26,14,41
59UCFE Deiniolen,"1,306",31,16,30
59UCFF Dewi,"1,476",28,30,8
59UCFG Garth,601,23,9,8
59UCFH Gerlan,"1,274",22,7,42
59UCFJ Glyder,"1,490",54,42,12
59UCFK Hendre,"1,156",19,18,37
59UCFL Hirael,"1,175",10,16,25
59UCFM Llanberis,"1,870",33,37,46
59UCFN Llandwrog,"2,357",43,24,32
59UCFP Llandygai,"2,328",56,33,60
59UCFQ Llanllechid/Aber,994,35,28,18
59UCFR Llanllyfni,990,20,8,18
59UCFS Llanrug,"2,488",41,14,43
59UCFT Llanwnda,"1,787",29,16,23
59UCFU Marchog,"2,533",51,42,55
59UCFW Menai [Bangor],"1,155",64,28,51
59UCFX Menai [Caernarfon],"2,139",68,18,55
59UCFY Ogwen,"2,005",24,29,25
59UCFZ Peblig,"2,410",27,23,24
59UCGA Penisarwaun,"1,243",29,17,35
59UCGB Pentir,"2,085",54,23,95
59UCGC Penygroes,"1,683",29,16,68
59UCGD Rachub,834,8,5,4
59UCGE Seiont,"2,857",56,37,68
59UCGF Talysarn,"1,228",31,15,31
59UCGG Waunfawr,"1,490",44,31,14
59UCGH Y Felinheli,"1,670",31,16,85
59UDFA Aberdaron,879,13,9,7
59UDFB Abererch,"1,310",20,13,5
59UDFC Abersoch,736,36,18,15
59UDFD Beddgelert,514,17,1,3
59UDFE Botwnnog,910,20,3,1
59UDFF Buan,452,12,0,10
59UDFG Clynnog,827,20,16,4
59UDFH Criccieth,"1,620",46,38,16
59UDFJ Dolbenmaen,"1,274",29,16,19
59UDFK Efail-newydd,806,14,1,8
59UDFL Gest,817,36,29,17
59UDFM Llanaelhaearn,"1,013",13,8,16
59UDFN Llanarmon,"1,317",21,5,13
59UDFP Llanbedrog,996,23,17,15
59UDFQ Llanengan,"1,085",30,11,31
59UDFR Llanystumdwy,725,18,11,5
59UDFS Nefyn,"2,443",52,24,29
59UDFT Pistyll,475,4,8,19
59UDFU Porthmadog East,883,25,19,2
59UDFW Porthmadog West,697,17,13,19
59UDFX Pwllheli North,"1,873",48,28,20
59UDFY Pwllheli South,"1,912",41,27,25
59UDFZ Tremadog,"1,364",35,15,19
59UDGA Tudweiliog,875,26,1,2
59UEFA Aberdovey,794,22,29,24
59UEFB Arthog,932,21,27,18
59UEFC Bala,"1,829",40,38,15
59UEFD Barmouth,"2,256",54,40,36
59UEFE Bowydd and Rhiw,"1,977",41,10,24
59UEFF Brithdir and Llanfachreth,696,16,22,7
59UEFG Bryn-crug,559,8,6,7
59UEFH Conglywal and Maenofferen,"2,400",44,25,25
59UEFJ Corris,"1,226",29,35,29
59UEFK Cynfal and Teigl,766,18,11,8
59UEFL Dolgellau,"2,511",47,33,30
59UEFM Dyffryn Ardudwy,"1,408",32,31,18
59UEFN Harlech,"1,755",66,30,29
59UEFP Llanbedr,"1,034",26,24,17
59UEFQ Llandderfel,"1,489",51,10,2
59UEFR Llanelltyd,666,11,17,6
59UEFS Llangelynin,903,32,11,15
59UEFT Llanuwchllyn,890,18,9,9
59UEFU Mawddwy,562,7,8,9
59UEFW Penrhyndeudraeth,"2,310",37,33,24
59UEFX Trawsfynydd,"1,494",24,11,24
59UEFY Tywyn,"2,789",73,70,96
59UFFA Aberffraw,"2,359",58,42,40
59UFFB Amlwch,"3,685",83,43,51
59UFFC Beaumaris,"1,933",31,36,50
59UFFD Bodffordd,"1,507",26,6,5
59UFFE Bodorgan,"1,445",25,26,15
59UFFF Bryngwran,"1,805",18,12,19
59UFFG Brynteg,"1,727",57,27,33
59UFFH Cadnant,962,59,20,8
59UFFJ Cefni,"1,393",37,17,13
59UFFK Cwm Cadnant,"2,202",86,47,42
59UFFL Cyngar,"1,484",15,14,3
59UFFM Holyhead Town,"1,029",13,20,29
59UFFN Kingsland,"1,443",18,6,6
59UFFP Llanbadrig,"1,354",27,12,25
59UFFQ Llanbedrgoch,"1,421",33,20,39
59UFFR Llanddyfnan,"1,304",23,6,8
59UFFS Llaneilian,"2,182",49,33,12
59UFFT Llanfaethlu,"1,580",28,21,16
59UFFU Llanfair Pwllgwyngyll,"2,949",79,48,25
59UFFW Llanfair-yn-Neubwll,"2,514",77,77,64
59UFFX Llanfihangel Ysgeifiog,"1,911",31,33,15
59UFFY Llangoed,"1,219",33,17,11
59UFFZ Llanidan,"1,562",41,21,25
59UFGA Llanmerch-y-Medd,"1,698",31,26,11
59UFGB London Road,"1,599",19,39,18
59UFGC Maeshyfryd,"2,169",43,29,21
59UFGD Mechell,"1,468",26,22,19
59UFGE Moelfre,"1,139",26,16,20
59UFGF Morawelon,"1,689",35,20,4
59UFGG Parca'r Mynydd,"1,191",25,11,4
59UFGH Pentraeth,"1,706",30,14,34
59UFGJ Porthyfelin,"2,222",41,29,24
59UFGK Rhosyr,"2,029",41,25,18
59UFGL Trearddur,"2,083",100,49,29
59UFGM Tudur,"1,630",15,19,3
59UFGN Tysilio,"2,028",38,42,18
59UFGP Valley,"2,274",59,34,22
60UBFA Aberaman North,"4,975",58,60,124
60UBFB Aberaman South,"4,864",41,24,40
60UBFC Abercynon,"6,363",62,72,31
60UBFD Aberdare East,"6,277",94,91,28
60UBFE Aberdare West,"6,748",94,94,58
60UBFF Cwmbach,"4,784",58,32,23
60UBFG Hirwaun,"3,968",54,25,80
60UBFH Llwydcoed,"1,362",31,1,28
60UBFJ Mountain Ash East,"2,837",36,37,12
60UBFK Mountain Ash West,"4,718",55,57,19
60UBFL Penrhiwceiber,"6,705",57,69,22
60UBFM Pen-y-waun,"3,599",27,38,18
60UBFN Rhigos,"1,768",20,10,22
60UBFP Ynysybwl,"4,276",51,47,27
60UCFA Bedlinog,"3,524",41,45,15
60UCFB Cyfarthfa,"6,469",85,62,110
60UCFC Dowlais,"7,134",55,78,53
60UCFD Gurnos,"6,149",46,48,107
60UCFE Merthyr Vale,"4,166",37,33,62
60UCFF Park,"4,055",30,38,70
60UCFG Penydarren,"5,266",53,65,92
60UCFH Plymouth,"5,143",45,36,61
60UCFJ Town,"6,429",56,55,106
60UCFK Treharris,"5,865",66,48,57
60UCFL Vaynor,"3,231",43,35,53
60UDFA Bettws,"2,803",20,10,27
60UDFB Blackmill,"2,826",23,30,6
60UDFC Blaengarw,"1,817",12,20,17
60UDFD Brackla,"7,825",131,95,56
60UDFE Caerau,"4,571",35,52,87
60UDFF Cefn Cribwr,"1,688",20,7,14
60UDFG Coity Higher,"4,901",114,49,25
60UDFH Cornelly,"6,292",88,61,24
60UDFJ Coychurch Lower,"2,519",79,48,41
60UDFK Laleston,"7,012",84,62,59
60UDFL Llangeinor,"1,476",21,12,4
60UDFM Llangynwyd,"2,334",37,14,6
60UDFN Maesteg East,"5,075",62,49,52
60UDFP Maesteg West,"5,873",80,31,125
60UDFQ Morfa,"4,590",54,51,45
60UDFR Nantyffyllon,"3,339",44,29,72
60UDFS Nant-y-Moel,"2,349",17,34,54
60UDFT Newcastle,"5,200",84,69,51
60UDFU Newcastle Higher,"3,990",53,39,44
60UDFW Ogmore Vale,"3,117",27,45,35
60UDFX Oldcastle,"4,020",85,40,22
60UDFY Pencoed,"9,010",140,100,27
60UDFZ Pontycymmer,"2,477",21,39,36
60UDGA Porthcawl East,"6,384",138,119,160
60UDGB Porthcawl West,"8,773",244,113,168
60UDGC Pyle,"6,300",98,64,42
60UDGD St Bride's Major,"3,050",74,33,36
60UDGE St Bride's Minor,"5,628",61,38,28
60UDGF Ynysawdre,"2,492",19,19,11
60UEFA Cwm Clydach,"3,260",14,19,15
60UEFB Cymmer,"6,232",48,56,41
60UEFC Ferndale,"4,526",57,56,39
60UEFD Llwyn-y-pia,"2,414",28,34,8
60UEFE Maerdy,"4,085",32,30,22
60UEFF Pentre,"5,227",42,57,62
60UEFG Pen-y-graig,"5,813",67,45,18
60UEFH Porth,"5,983",93,111,38
60UEFJ Trealaw,"4,171",50,25,31
60UEFK Treherbert,"6,611",70,93,57
60UEFL Treorchy,"7,628",90,78,56
60UEFM Tonypandy,"3,439",27,55,23
60UEFN Tylorstown,"6,853",63,88,111
60UEFP Ynyshir,"3,640",42,50,20
60UEFQ Ystrad,"6,223",77,80,21
60UFFA Aberbargoed,"3,772",33,61,16
60UFFB Abertysswg,"1,464",17,14,4
60UFFC Aber Valley,"6,637",55,39,50
60UFFD Bargoed,"6,764",68,50,49
60UFFE Bedwas and Trethomas,"6,010",60,49,54
60UFFF Darran Valley,"2,680",16,12,30
60UFFG Gilfach,"2,186",18,16,14
60UFFH Hengoed,"4,757",43,34,52
60UFFJ Llanbradach,"4,544",60,52,22
60UFFK Machen,"4,002",49,34,48
60UFFL Maesycwmmer,"2,275",22,23,8
60UFFM Morgan Jones,"5,781",81,93,33
60UFFN Moriah,"3,174",30,43,19
60UFFP Nelson,"3,983",85,49,23
60UFFQ New Tredegar,"3,907",34,45,45
60UFFR Penyrheol,"9,949",111,123,49
60UFFS Pontlottyn,"1,931",26,22,27
60UFFT St.Cattwg,"6,810",79,82,42
60UFFU St. James,"6,516",94,80,25
60UFFW St. Martins,"5,849",109,94,13
60UFFX Tir-Phil,"1,267",19,31,2
60UFFY Twyn Carno,"2,625",29,33,32
60UFFZ Ystrad Mynach,"3,510",59,52,22
60UGFA Beddau,"3,215",46,29,17
60UGFB Brynna,"3,339",36,34,39
60UGFC Church Village,"2,880",42,15,16
60UGFD Cilfynydd,"2,660",38,37,15
60UGFE Creigiau,"2,642",77,38,9
60UGFF Gilfach Goch,"3,474",36,30,18
60UGFG Glyncoch,"3,166",16,22,33
60UGFH Graig,"2,265",27,38,34
60UGFJ Hawthorn,"2,118",29,22,16
60UGFK Ilan,"1,862",19,22,15
60UGFL Llanharan,"2,813",39,27,18
60UGFM Llanharry,"2,286",14,29,7
60UGFN Llantrisant Town,"3,876",76,29,20
60UGFP Llantwit Fardre,"5,098",87,64,61
60UGFQ Pentyrch,"3,437",102,27,15
60UGFR Pont-y-Clun,"4,117",93,54,36
60UGFS Pontypridd Town,"2,964",63,25,17
60UGFT Rhondda,"4,252",68,56,55
60UGFU Rhydfelen Central,"2,736",26,13,24
60UGFW Rhydfelen Lower,"1,558",10,16,8
60UGFX Taffs Well,"3,395",55,40,27
60UGFY Talbot Green,"2,314",37,41,13
60UGFZ Ton-teg,"4,749",109,68,15
60UGGA Tonyrefail East,"6,096",57,55,19
60UGGB Tonyrefail West,"4,377",40,51,22
60UGGC Trallwng,"3,620",61,52,51
60UGGD Treforest,"3,327",51,59,49
60UGGE Tyn-y-nant,"3,703",25,27,20
61UBFA Aber-Craf,"1,415",19,19,12
61UBFB Bronllys,726,16,20,2
61UBFC Builth,"1,945",48,24,23
61UBFD Bwlch,824,43,22,15
61UBFE Crickhowell,"2,060",57,34,15
61UBFF Cwm-twrch,"1,894",13,29,8
61UBFG Erwood,675,14,2,5
61UBFH Felin-fach,"1,082",40,11,19
61UBFJ Gwernyfed,"1,319",28,6,22
61UBFK Hay,"1,327",18,24,38
61UBFL Llanafanfawr,"1,014",18,8,8
61UBFM Llanfrynach,"1,059",16,10,12
61UBFN Llangamarch,908,22,7,7
61UBFP Llangattock,"1,031",30,12,5
61UBFQ Llangors,"1,010",30,13,6
61UBFR Llangynidr,926,38,13,6
61UBFS Llanwrtyd Wells,610,14,8,17
61UBFT Llywel,678,23,0,9
61UBFU Maescar,868,20,12,13
61UBFW St.David Within,"1,378",20,14,12
61UBFX St.John,"3,195",81,40,28
61UBFY St.Mary,"2,575",102,39,39
61UBFZ Talgarth,"1,745",37,19,17
61UBGA Talybont-on-Usk,627,25,9,8
61UBGB Tawe-Uchaf,"1,526",16,24,4
61UBGC The Vale of Grwyney,773,50,8,13
61UBGD Ynyscedwyn,"1,999",36,18,34
61UBGE Yscir,873,21,18,15
61UBGF Ystradfellte,576,9,4,2
61UBGG Ystradgynlais,"2,628",36,38,20
61UCFA Banwy,804,16,2,11
61UCFB Berriew,"1,254",31,7,13
61UCFC Cadfarch,707,21,16,6
61UCFD Caersws,"1,431",22,15,10
61UCFE Carno,554,15,10,7
61UCFF Churchstoke,"1,261",32,23,23
61UCFG Dolforwyn,"1,339",18,11,10
61UCFH Forden,"1,088",20,12,10
61UCFJ Glantwymyn,"1,058",16,16,30
61UCFK Guilsfield Within,976,22,20,2
61UCFL Guilsfield Without,895,20,6,0
61UCFM Kerry,"1,610",23,22,0
61UCFN Llanbrynmair,810,26,12,11
61UCFP Llandinam,814,24,7,6
61UCFQ Llandrinio,"1,521",20,13,4
61UCFR Llandysilio,960,14,10,10
61UCFS Llanfair Caereinion,"1,432",34,12,12
61UCFT Llanfihangel,901,8,2,8
61UCFU Llanfyllin,"1,218",21,20,8
61UCFW Llangurig,653,8,1,18
61UCFX Llanidloes East,"1,969",41,21,14
61UCFY Llanidloes West,536,17,15,3
61UCFZ Llansantffraid,"1,490",34,19,8
61UCGA Llanwddyn,"1,291",22,16,24
61UCGB Machynlleth No.1,883,19,13,8
61UCGC Machynlleth No.2,"1,062",16,9,23
61UCGD Meifod,"1,040",26,8,15
61UCGE Mochdre,847,18,17,12
61UCGF Montgomery,994,34,15,16
61UCGG Newtown Central,"2,981",49,44,26
61UCGH Newtown East,"1,890",34,29,24
61UCGJ Newtown Llanllwchaiarn North,"1,675",38,27,25
61UCGK Newtown Llanllwchaiarn West,"1,597",29,23,31
61UCGL Newtown South,"1,960",25,13,28
61UCGM Rhiewcynon,"1,222",21,7,17
61UCGN Trefeglwys,"1,289",28,8,7
61UCGP Trewern,888,19,8,2
61UCGQ Welshpool Castle,"1,534",12,15,28
61UCGR Welshpool Gungrog,"2,147",29,26,19
61UCGS Welshpool Llanerchyddol,"2,001",23,40,26
61UDFA Beguildy,665,15,12,10
61UDFB Clyro,578,25,11,8
61UDFC Disserth and Trecoed,"1,000",7,17,12
61UDFD Gladestry,407,9,5,5
61UDFE Glasbury,790,23,14,11
61UDFF Glascwm,690,19,8,11
61UDFG Knighton,"2,757",34,26,34
61UDFH Llanbadarn Fawr,890,16,8,10
61UDFJ Llanbister,630,15,3,10
61UDFK Llandrindod East,625,8,18,17
61UDFL Llandrindod North,"1,788",39,30,13
61UDFM Llandrindod South No.1,597,15,7,20
61UDFN Llandrindod South No.2,"1,043",39,8,25
61UDFP Llandrindod West,608,14,9,20
61UDFQ Llanelwedd,454,11,4,9
61UDFR Llanfihangel Rhydithon,511,13,9,5
61UDFS Llangunllo,617,14,7,3
61UDFT Llansantffraed-Cwmdeuddwr,426,7,7,16
61UDFU Llanyre,"1,022",32,9,10
61UDFW Nantmel,577,6,13,5
61UDFX New Radnor,394,15,1,15
61UDFY Old Radnor,702,6,10,18
61UDFZ Painscastle,437,20,2,4
61UDGA Presteigne,"2,055",27,32,27
61UDGB Rhayader Town,"1,562",20,20,24
61UDGC St.Harmon,692,16,5,11
62UBFA Adamsdown,"6,692",106,145,330
62UBFB Butetown,"3,188",50,66,360
62UBFC Caerau,"9,736",105,153,196
62UBFD Canton,"12,708",210,214,214
62UBFE Cathays,"8,930",229,165,482
62UBFF Cyncoed,"9,821",331,178,117
62UBFG Ely,"15,235",146,143,195
62UBFH Fairwater,"12,166",167,244,177
62UBFJ Gabalfa,"5,282",108,50,89
62UBFK Grangetown,"11,706",139,154,436
62UBFL Heath,"10,903",229,181,100
62UBFM Lisvane and St Mellons,"5,773",219,92,64
62UBFN Llandaff,"8,147",197,135,157
62UBFP Llandaff North,"7,730",114,98,88
62UBFQ Llanishen,"13,293",273,217,167
62UBFR Llanrumney,"11,980",134,131,158
62UBFS Pentwyn,"16,279",267,152,267
62UBFT Plasnewydd,"12,868",259,216,659
62UBFU Radyr and St.Fagans,"4,717",195,84,31
62UBFW Rhiwbina,"10,588",326,257,101
62UBFX Riverside,"11,033",231,239,606
62UBFY Roath,"9,806",308,138,186
62UBFZ Rumney,"8,650",104,88,57
62UBGA Splott,"10,099",105,135,422
62UBGB Trowbridge,"12,551",142,171,250
62UBGC Whitchurch and Tongwynlais,"14,078",281,239,127
62UCFA Alexandra,"10,358",300,220,231
62UCFB Baruc,"5,193",130,81,74
62UCFC Buttrills,"5,384",84,82,63
62UCFD Cadoc,"7,403",99,98,116
62UCFE Castleland,"3,726",51,51,65
62UCFF Cornerswell,"5,154",120,79,88
62UCFG Court,"4,973",70,81,97
62UCFH Cowbridge,"5,748",259,101,59
62UCFJ Dinas Powys,"8,928",274,131,100
62UCFK Dyfan,"5,054",87,91,46
62UCFL Gibbonsdown,"5,486",80,72,70
62UCFM Illtyd,"7,133",137,112,79
62UCFN Llandough,"1,869",42,44,26
62UCFP Llandow,"1,771",68,27,28
62UCFQ Llantwit Major,"9,287",264,133,152
62UCFR Peterston-super-Ely,"2,473",104,40,24
62UCFS Rhoose,"4,175",118,104,50
62UCFT St. Athan,"3,781",87,44,16
62UCFU Stanwell,"3,708",102,33,55
62UCFW Sully,"4,004",116,85,70
62UCFX Wenvoe,"2,147",96,44,20
63UBFA Allt-Wen,"2,279",41,25,9
63UBFB Clydach,"2,698",48,54,22
63UBFC Cwmllynfell,"1,178",7,17,9
63UBFD Dulais East,"1,461",27,18,8
63UBFE Godre'r graig,"1,466",18,26,19
63UBFF Gorseinon Central,"1,480",24,21,6
63UBFG Gorseinon East,"1,430",13,20,9
63UBFH Gowerton East,"1,964",33,14,3
63UBFJ Gowerton West,"1,851",32,18,5
63UBFK Graigfelen,"1,809",22,21,15
63UBFL Gwaun-Cae-Gurwen,"2,794",31,46,29
63UBFM Kingsbridge,"3,973",96,37,24
63UBFN Llangyfelach,"2,988",68,49,11
63UBFP Lower Brynamman,"1,378",17,13,20
63UBFQ Lower Loughor,"2,125",36,41,24
63UBFR Mawr,"1,851",26,27,4
63UBFS Penllergaer,"2,238",41,15,9
63UBFT Penyrheol,"5,175",63,72,25
63UBFU Pontardawe,"4,984",83,51,60
63UBFW Pontardulais,"1,585",23,14,12
63UBFX Rhos,"2,356",51,32,13
63UBFY Tal-y-bont,"1,976",31,28,2
63UBFZ Trebanos,"1,412",20,20,6
63UBGA Upper Loughor,"2,805",55,34,20
63UBGB Vardre,"2,494",40,14,9
63UBGC Ystalyfera,"3,183",31,44,45
63UCFA Aberdulais,"1,988",30,11,20
63UCFB Blaengwrach,"2,070",21,19,7
63UCFC Briton Ferry East,"2,994",41,46,18
63UCFD Briton Ferry West,"3,056",37,30,37
63UCFE Bryn-coch North,"2,341",78,27,32
63UCFF Bryn-coch South,"3,422",105,41,12
63UCFG Cadoxton,"1,362",32,11,12
63UCFH Cimla,"4,272",90,63,30
63UCFJ Coedffranc Central,"3,949",48,64,31
63UCFK Coedffranc North,"2,262",23,38,11
63UCFL Coedffranc West,"1,971",40,47,15
63UCFM Crynant,"2,038",36,27,17
63UCFN Dyffryn,"2,957",38,25,17
63UCFP Glynneath,"3,735",42,32,13
63UCFQ Neath East,"5,977",73,85,57
63UCFR Neath North,"3,944",70,66,20
63UCFS Neath South,"4,617",45,48,71
63UCFT Onllwyn,"1,285",11,13,9
63UCFU Pelenna,"1,287",25,12,2
63UCFW Resolven,"3,279",40,37,16
63UCFX Seven Sisters,"2,271",35,21,16
63UCFY Tonna,"2,066",37,21,13
63UDFA Aberavon,"5,879",57,43,55
63UDFB Baglan,"6,733",157,88,39
63UDFC Bryn and Cwmavon,"6,045",82,52,64
63UDFD Cymmer,"3,207",41,56,22
63UDFE Glyncorrwg,"1,247",6,20,6
63UDFF Gwynfi,"1,673",16,37,15
63UDFG Margam,"1,620",33,21,16
63UDFH Port Talbot,"5,362",91,69,89
63UDFJ Sandfields East,"5,976",87,101,28
63UDFK Sandfields West,"6,781",68,106,20
63UDFL Tai Bach,"4,781",54,60,20
63UEFA Bishopston,"4,484",178,98,46
63UEFB Bonymaen,"7,158",86,63,65
63UEFC Castle,"10,754",148,195,257
63UEFD Cockett,"12,358",169,129,162
63UEFE Cwmbwrla,"7,936",98,90,87
63UEFF Dunvant,"4,796",119,48,30
63UEFG Killay,"3,975",91,81,24
63UEFH Landore,"6,445",64,65,87
63UEFJ Llansamlet,"10,299",164,87,106
63UEFK Mayals,"2,458",90,53,59
63UEFL Morriston,"16,186",279,217,94
63UEFM Mynyddbach,"9,619",159,115,102
63UEFN Newton,"3,269",129,73,64
63UEFP North Gower,"6,195",150,82,69
63UEFQ Oystermouth,"3,920",127,72,73
63UEFR Penderry,"12,125",108,129,114
63UEFS Pennard,"2,627",117,52,16
63UEFT St.Thomas,"6,873",78,52,81
63UEFU Sketty,"12,322",339,274,163
63UEFW South Gower,"2,158",79,34,24
63UEFX Townhill,"10,010",83,81,169
