Table 5.11 List of major power producer power stations in the United Kingdom operational at the end of May 2024 [note 1],,,,,,,,,,,,,,,
This worksheet contains one table,,,,,,,,,,,,,,,
Some cells refer to notes which can be found on the notes worksheet,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet, to turn off freeze panes select the 'view' then 'freeze panes' then 'unfreeze panes' or use [Alt W, F]   ",,,,,,,,,,,,,,,
"This table contains empty cells, empty cells indicate data not applicable",,,,,,,,,,,,,,,
Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel, InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned
Lightsource BP,Bentley Estate,Solar,PV,No,Solar,,  4.8 ,LV,England,South East,BN86PT,,548420.0,117019.0,2015
Lightsource BP,Church Farm - Slapton,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,LU79DY,,494241.0,220134.0,2015
Lightsource BP,Cold Harbour,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,YO73NT,,444776.0,475104.0,2015
Lightsource BP,Nefyn (Tyddyn Cae),Solar,PV,No,Solar,,  4.9 ,LV,Wales,Wales,LL536DS,,233416.0,338035.0,2015
Lightsource BP,School Aycliffe,Solar,PV,No,Solar,,  5.0 ,LV,England,North East,DL56QE,,426142.0,523694.0,2015
Lightsource BP,RedHill Farm ,Solar,PV,No,Solar,,  4.8 ,LV,England,South West,TA210DL,,308588.0,118087.0,2015
Lightsource BP,Lawrence End Park,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,LU28PF,,513149.0,220690.0,2015
Lightsource BP,Hornacott,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,EX226SD,,230097.0,95148.0,2015
Lightsource BP,Acrefair,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,LL141TU,,328224.0,343948.0,2015
Lightsource BP,Francis Court,Solar,PV,No,Solar,,  4.2 ,LV,England,South West,EX53LW,,297957.0,99694.0,2015
Lightsource BP,Sheriffhales,Solar,PV,No,Solar,,  5.0 ,LV,England,West Midlands,TF118QY,,375171.0,312179.0,2015
Lightsource BP,Brook Farm,Solar,PV,No,Solar,,  8.9 ,LV,England,South East,OX251NX,,461083.0,217119.0,2015
Lightsource BP,Beckton,Solar,PV,No,Solar,,  0.5 ,LV,England,London,IG110AD,,545350.0,181950.0,2016
Lightsource BP,Manor Farm,Solar,PV,No,Solar,,  0.8 ,LV,England,South West,TA117BT,,493450.0,102216.0,2016
Lightsource BP,QE2 Reservoir,Solar,PV,No,Solar,,  6.3 ,LV,England,South East,IG110AD,,512509.0,167686.0,2016
Lightsource BP,Binsted,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,BN180LN,,498131.0,106406.0,2016
Lightsource BP,Stragglethorpe,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,NG123HD,,463188.0,336136.0,2016
Lightsource BP,Crookedstone,Solar,PV,No,Solar,,  4.8 ,LV,Northern Ireland,Northern Ireland,BT294EH,,129401.0,538723.0,2016
Lightsource BP,South Creake,Solar,PV,No,Solar,,  26.0 ,LV,England,East of England,NR219LY,,585483.0,335992.0,2016
Lightsource BP,Morfa,Solar,PV,No,Solar,,  2.0 ,LV,Wales,Wales,CF612YT,,258062.0,301195.0,2016
Lightsource BP,Charity Farm - CfD,Solar,PV,No,Solar,,  14.4 ,LV,England,West Midlands,SY45SX,,345545.0,325520.0,2016
Lightsource BP,Bentley Estate 2,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,BN86PT,,548465.0,117641.0,2016
Lightsource BP,Cwrt Henllys,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,NP447AS,,326262.0,191423.0,2016
Lightsource BP,Gelli Gron,Solar,PV,No,Solar,,  3.6 ,LV,Wales,Wales,LL536DQ,,241787.0,339725.0,2016
Lightsource BP,Hill Hall Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,CM74SH,,565650.0,232265.0,2016
Lightsource BP,Wick Red Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,BS240HD,,331399.0,154837.0,2016
Lightsource BP,Millar Farm,Solar,PV,No,Solar,,  7.2 ,LV,Northern Ireland,Northern Ireland,BT412JJ,,127283.0,546753.0,2017
Lightsource BP,Bolsovermoor Quarry ,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,S446XE,,449954.0,371271.0,2017
Lightsource BP,Fields Farm (Agden) ,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,SY134RB,,351085.0,344240.0,2017
Lightsource BP,Pen Rhiw ,Solar,PV,No,Solar,,  4.7 ,LV,Wales,Wales,CF453UX,,304596.0,197986.0,2017
Lightsource BP,Safeguard Bradwall,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,CW100LA,,375914.0,363479.0,2017
Lightsource BP,Sharland Farm ,Solar,PV,No,Solar,,  2.8 ,LV,England,South West,EX176SJ,,274885.0,105456.0,2017
Lightsource BP,High Point,Solar,PV,No,Solar,,  3.7 ,LV,England,West Midlands,DY149AD,,366415.0,270925.0,2017
Lightsource BP,Green Lane,Solar,PV,No,Solar,,  4.2 ,LV,England,West Midlands,ST148LQ,,414839.0,330919.0,2017
Lightsource BP,Middle Balbeggie ,Solar,PV,No,Solar,,  5.0 ,LV,Scotland,Scotland,KY13NW,,328584.0,696136.0,2017
Lightsource BP,NOR Parsonage Wood ,Solar,PV,No,Solar,,  4.2 ,LV,England,South West,EX226LA,,231095.0,102160.0,2017
Lightsource BP,Meadow Farm (Thorpe Lanton) ,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,LE167TR,,472795.0,290643.0,2017
Lightsource BP,Park Farm West ,Solar,PV,No,Solar,,  3.9 ,LV,Wales,Wales,NP183NY,,331876.0,191657.0,2017
Lightsource BP,Pressock,Solar,PV,No,Solar,,  4.2 ,LV,Scotland,Scotland,DD82SN,,356791.0,749786.0,2017
Lightsource BP,North Tenement,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,SA623NX,,193951.0,212945.0,2017
Lightsource BP,Finvoy,Solar,PV,No,Solar,,  6.0 ,LV,Northern Ireland,Northern Ireland,BT448SD,,112523.0,572478.0,2017
Lightsource BP,NI Cluster Lough Road,Solar,PV,No,Solar,,  5.4 ,LV,Northern Ireland,Northern Ireland,BT282PQ,,129148.0,526209.0,2017
Lightsource BP,NI Cluster Knockairn Road,Solar,PV,No,Solar,,  5.4 ,LV,Northern Ireland,Northern Ireland,BT294UE,,131013.0,531722.0,2017
Lightsource BP,NI Cluster Hillside,Solar,PV,No,Solar,,  5.4 ,LV,Northern Ireland,Northern Ireland,BT282PQ,,129820.0,526363.0,2017
Lightsource BP,NI Cluster Moira Road,Solar,PV,No,Solar,,  5.9 ,LV,Northern Ireland,Northern Ireland,BT294JL,,129536.0,531688.0,2017
Lightsource BP,NI Cluster Belfast Road,Solar,PV,No,Solar,,  10.0 ,LV,Northern Ireland,Northern Ireland,BT294TH,,134568.0,534503.0,2017
Lightsource BP,Maghaberry,Solar,PV,No,Solar,,  27.1 ,LV,Northern Ireland,Northern Ireland,BT282PT,,129097.0,520344.0,2018
Lightsource BP,Brett Martin,Solar,PV,No,Solar,,  6.5 ,LV,Northern Ireland,Northern Ireland,BT364QU,,141191.0,538562.0,2018
Lightsource BP,Pilkington,Solar,PV,No,Solar,,  2.3 ,LV,England,North West, L407TB,,346150.0,408856.0,2019
Lightsource BP,Ibstock,Solar,PV,No,Solar,,  4.8 ,LV,England,West Midlands,, LE676HS,,,2020
Lightsource BP,Goosehall,Solar,PV,No,Solar,,  43.2 ,LV,England,East of England,CB250BN,,,,2020
Lightsource BP,Laceby CIC2,Solar,PV,No,Solar,,  24.6 ,,,,,,,,2017
Lightsource BP,Llancadle,Solar,PV,No,Solar,,  5.0 ,,,,,,,,2011
Lightsource BP,Teyrdan CIC,Solar,PV,No,Solar,,  45.9 ,,,,,,,,2016
Lightsource BP,Teyrdan SPV,Solar,PV,No,Solar,,  45.9 ,,,,,,,,2016
Lightsource BP,Thorne,Solar,PV,No,Solar,,  5.4 ,,,,,,,,2017
Lightsource BP,Watnall,Solar,PV,No,Solar,,  3.9 ,,,,,,,,2017
Lightsource BP,Arkwright CIC,Solar,PV,No,Solar,,  4.2 ,,,,,,,,2017
Lightsource BP,Arkwright SPV,Solar,PV,No,Solar,,  26.0 ,,,,,,,,2016
Lightsource BP,Firs Road CIC1,Solar,PV,No,Solar,,  14.4 ,,,,,,,,2017
Lightsource BP,Firs Road CIC2,Solar,PV,No,Solar,,  5.0 ,,,,,,,,2016
Lightsource BP,Hafod CIC,Solar,PV,No,Solar,,  3.6 ,,,,,,,,2017
Lightsource BP,Hafod SPV,Solar,PV,No,Solar,,  10.0 ,,,,,,,,2017
Lightsource BP,Laceby CIC1,Solar,PV,No,Solar,,  5.0 ,,,,,,,,2017
LondonEnergy,Londonwaste Ltd,Bioenergy,Bioenergy,No,MSW,,  58.0 ,LV,England,London,N183AG,,535050.0,192550.0,1970
Marchwood Power,Marchwood Power,Fossil Fuel,CCGT,No,Natural Gas,,  898.0 ,HV,England,South East,SO404BD,,438274.0,108147.0,2009
Moray Offshore Windfarm (East) Ltd,Moray Offshore Windfarm East Limited,Wind,Offshore,No,Wind,,  950.0 ,,Scotland,Scotland,AB43 9BR,,,,2021
Octopus Investments,Craymarsh,Solar,PV,No,Solar,,  1.8 ,LV,England,South West,SN126RG,,393506.0,162624.0,2012
Octopus Investments,Park Wall,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,TA70HY,,332133.0,136030.0,2012
Octopus Investments,Lenham,Solar,PV,No,Solar,,  6.6 ,LV,England,South East,ME172HX,,589450.0,151072.0,2012
Octopus Investments,Bradford,Solar,PV,No,Solar,,  5.3 ,LV,England,South West,EX226LQ,,227973.0,100750.0,2013
Octopus Investments,Bratton Fleming,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,EX327LG,,265395.0,137979.0,2013
Octopus Investments,Chittering 2,Solar,PV,No,Solar,,  6.3 ,LV,England,East of England,CB259PH,,551264.0,270881.0,2013
Octopus Investments,Ellicombe,Solar,PV,No,Solar,,  1.3 ,LV,England,South West,EX175LS,,274429.0,105004.0,2013
Octopus Investments,Hatchlands,Solar,PV,No,Solar,,  5.2 ,LV,England,South West,TQ97LB,,273302.0,59712.0,2013
Octopus Investments,Higher Knapp Farm,Solar,PV,No,Solar,,  1.5 ,LV,England,South West,TA36AY,,330222.0,124913.0,2013
Octopus Investments,Little T,Solar,PV,No,Solar,,  5.4 ,LV,England,South West,TR109EF,,171916.0,31778.0,2013
Octopus Investments,Lovedean,Solar,PV,No,Solar,,  4.5 ,LV,England,South East,PO80SH,,468005.0,112956.0,2013
Octopus Investments,Marley Thatch,Solar,PV,No,Solar,,  6.2 ,LV,England,South West,TQ109LW,,271573.0,59890.0,2013
Octopus Investments,Newlands,Solar,PV,No,Solar,,  4.3 ,LV,England,South West,EX135SF,,333040.0,97434.0,2013
Octopus Investments,Ninnis,Solar,PV,No,Solar,,  3.9 ,LV,England,South West,PL267EN,,198252.0,50490.0,2013
Octopus Investments,North Perrott Fruit Farm,Solar,PV,No,Solar,,  0.8 ,LV,England,South West,TA187SN,,346475.0,110116.0,2013
Octopus Investments,Palfreys Barton,Solar,PV,No,Solar,,  1.0 ,LV,England,South West,EX167RZ,,296533.0,118055.0,2013
Octopus Investments,Parkhouse,Solar,PV,No,Solar,,  6.6 ,LV,England,South East,SP97UZ,,422792.0,144085.0,2013
Octopus Investments,Rudge Manor,Solar,PV,No,Solar,,  6.4 ,LV,England,South West,SN82HN,,427444.0,169114.0,2013
Octopus Investments,Shipton Bellinger,Solar,PV,No,Solar,,  5.4 ,LV,England,South East,SP40EG,,423437.0,143998.0,2013
Octopus Investments,Slaughtergate,Solar,PV,No,Solar,,  1.8 ,LV,England,South West,SP85NH,,378233.0,127441.0,2013
Octopus Investments,Southcombe Farm,Solar,PV,No,Solar,,  1.2 ,LV,England,South West,EX215RF,,244284.0,111956.0,2013
Octopus Investments,Strete,Solar,PV,No,Solar,,  4.9 ,LV,England,South West,EX52PL,,304235.0,94913.0,2013
Octopus Investments,Tavells,Solar,PV,No,Solar,,  5.4 ,LV,England,South East,SO404WH,,438181.0,110655.0,2013
Octopus Investments,Tregassow,Solar,PV,No,Solar,,  5.9 ,LV,England,South West,TR49BL,,185395.0,49565.0,2013
Octopus Investments,Turves,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,PE72HS,,533992.0,294321.0,2013
Octopus Investments,Whiddon Farm,Solar,PV,No,Solar,,  0.9 ,LV,England,South West,EX226PJ,,239451.0,97227.0,2013
Octopus Investments,Willsland,Solar,PV,No,Solar,,  3.3 ,LV,England,South West,EX215LS,,250049.0,104054.0,2013
Octopus Investments,Burntstalk Farm,Solar,PV,No,Solar,,  11.5 ,LV,England,East of England,PE321JA,,577721.0,311630.0,2013
Octopus Investments,Causilgey,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,TR49EP,,177775.0,47586.0,2013
Octopus Investments,Chawton,Solar,PV,No,Solar,,  3.7 ,LV,England,South East,PO318QT,,449357.0,93055.0,2013
Octopus Investments,Chediston Hall,Solar,PV,No,Solar,,  12.3 ,LV,England,East of England,IP190RA,,636663.0,278367.0,2013
Octopus Investments,Hewas,Solar,PV,No,Solar,,  6.0 ,LV,England,South West,TR24EP,,191590.0,53161.0,2013
Octopus Investments,The Hollies,Solar,PV,No,Solar,,  8.6 ,LV,England,East Midlands,PE244SH,,549558.0,363539.0,2013
Octopus Investments,Apse New Barn,Solar,PV,No,Solar,,  3.1 ,LV,England,South East,PO377PS,,456363.0,82780.0,2013
Octopus Investments,Higher Trenhayle,Solar,PV,No,Solar,,  2.9 ,LV,England,South West,TR275JU,,158256.0,36251.0,2013
Octopus Investments,Hollamoor,Solar,PV,No,Solar,,  2.2 ,LV,England,South West,EX313HX,,254698.0,129964.0,2013
Octopus Investments,Lexham,Solar,PV,No,Solar,,  7.9 ,LV,England,East of England,PE322RY,,587463.0,319985.0,2013
Octopus Investments,Tredown Farm,Solar,PV,No,Solar,,  1.4 ,LV,England,South West,PL160HH,,239431.0,81407.0,2013
Octopus Investments,Penhale,Solar,PV,No,Solar,,  3.5 ,LV,England,South West,PL277RQ,,194606.0,71371.0,2013
Octopus Investments,Mopley/Cadland,Solar,PV,No,Solar,,  3.0 ,LV,England,South East,SO451YH,,444681.0,100949.0,2013
Octopus Investments,Bishops Sutton,Solar,PV,No,Solar,,  12.0 ,LV,England,South East,SO240AA,,459558.0,131825.0,2014
Octopus Investments,Rew Farm,Solar,PV,No,Solar,,  5.1 ,LV,England,South West,PL305AW,,209034.0,61130.0,2014
Octopus Investments,Week Farm 2,Solar,PV,No,Solar,,  3.7 ,LV,England,South West,EX387HU,,251218.0,119059.0,2014
Octopus Investments,Willburton 2 (Mingay Farm),Solar,PV,No,Solar,,  19.3 ,LV,England,East of England,CB63PU,,547073.0,272967.0,2014
Octopus Investments,Hazard,Solar,PV,No,Solar,,  5.7 ,LV,England,South West,TQ97LN,,274991.0,59302.0,2014
Octopus Investments,Crapnell Farm,Solar,PV,No,Solar,,  4.7 ,LV,England,South West,BA53HG,,359691.0,145698.0,2014
Octopus Investments,Hill Farm (OI),Solar,PV,No,Solar,,  10.8 ,LV,England,South East,PO360BB,,461387.0,89012.0,2014
Octopus Investments,Drapers Farm,Solar,PV,No,Solar,,  6.0 ,LV,England,East of England,CM31QF,,572146.0,220468.0,2014
Octopus Investments,Reaches Farm,Solar,PV,No,Solar,,  6.2 ,LV,England,East of England,IP265LA,,573913.0,298817.0,2014
Octopus Investments,Meadow Farm,Solar,PV,No,Solar,,  6.1 ,LV,England,East of England,IP264RG,,572611.0,296975.0,2014
Octopus Investments,Little Morton,Solar,PV,No,Solar,,  14.3 ,LV,England,East Midlands,DN228HE,,467187.0,379023.0,2014
Octopus Investments,Abbots Ripton,Solar,PV,No,Solar,,  24.7 ,LV,England,East of England,PE282LQ,,522746.0,277158.0,2014
Octopus Investments,Manor Farm Dorset,Solar,PV,No,Solar,,  4.9 ,LV,England,South West,SP85PR,,377815.0,128359.0,2014
Octopus Investments,Lodge Farm,Solar,PV,No,Solar,,  12.0 ,LV,England,East Midlands,NG139PL,,478519.0,341598.0,2014
Octopus Investments,Sycamore,Solar,PV,No,Solar,,  19.0 ,LV,England,South East,TN299SY,,601943.0,125385.0,2014
Octopus Investments,North Wayton,Solar,PV,No,Solar,,  8.4 ,LV,England,South West,PL126QQ,,242671.0,62588.0,2014
Octopus Investments,Hill End Farm,Solar,PV,No,Solar,,  2.8 ,LV,England,South East,RG265HA,,462034.0,157344.0,2014
Octopus Investments,Pyde Drove,Solar,PV,No,Solar,,  8.4 ,LV,England,South West,TA78DN,,335530.0,142499.0,2014
Octopus Investments,Spittleborough,Solar,PV,No,Solar,,  9.1 ,LV,England,South West,SN48ET,,408318.0,183058.0,2014
Octopus Investments,Stratton Hall,Solar,PV,No,Solar,,  11.8 ,LV,England,East of England,IP100PL,,625674.0,239588.0,2014
Octopus Investments,Tillhouse,Solar,PV,No,Solar,,  10.5 ,LV,England,South West,EX53BG,,301013.0,96534.0,2014
Octopus Investments,Decoy,Solar,PV,No,Solar,,  5.3 ,LV,England,South East,PO203TR,,492213.0,104099.0,2014
Octopus Investments,Ermine Street,Solar,PV,No,Solar,,  32.4 ,LV,England,East Midlands,NG348QT,,499291.0,347452.0,2014
Octopus Investments,New Row Farm,Solar,PV,No,Solar,,  4.5 ,LV,England,South West,BA44JT,,363204.0,145130.0,2014
Octopus Investments,Pitts Farm,Solar,PV,No,Solar,,  3.2 ,LV,England,South West,BA53HG,,359176.0,146235.0,2014
Octopus Investments,Hullavington,Solar,PV,No,Solar,,  8.3 ,LV,England,South West,SN146QP,,389154.0,182299.0,2014
Octopus Investments,The Hydes,Solar,PV,No,Solar,,  10.7 ,LV,England,East of England,CM74TX,,564210.0,230560.0,2014
Octopus Investments,Manston Thorne,Solar,PV,No,Solar,,  6.2 ,LV,England,South East,CT125DS,,633388.0,164922.0,2014
Octopus Investments,Ottringham,Solar,PV,No,Solar,,  6.1 ,LV,England,Yorkshire and the Humber,HU120AD,,527561.0,424182.0,2014
Octopus Investments,Sutton Mawr,Solar,PV,No,Solar,,  7.5 ,LV,Wales,Wales,CF623AB,,307224.0,170024.0,2014
Octopus Investments,West Hall,Solar,PV,No,Solar,,  5.5 ,LV,Wales,Wales,CF624ZW,,302476.0,166946.0,2014
Octopus Investments,Clann Farm,Solar,PV,No,Solar,,  1.5 ,LV,England,South West,PL305HD,,202639.0,63931.0,2014
Octopus Investments,Westwood Farm,Solar,PV,No,Solar,,  5.1 ,LV,England,East Midlands,NG220PF,,471765.0,370062.0,2014
Octopus Investments,Walland Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,EX395DP,,235344.0,122223.0,2015
Octopus Investments,Wedgehill,Solar,PV,No,Solar,,  13.5 ,LV,England,South West,BH216SB,,406557.0,108809.0,2015
Octopus Investments,Bryn Yr Odyn,Solar,PV,No,Solar,,  14.9 ,LV,Wales,Wales,LL625DE,,239600.0,373400.0,2015
Octopus Investments,Avenue Farm,Solar,PV,No,Solar,,  7.6 ,LV,England,East of England,NR147PJ,,628770.0,303787.0,2015
Octopus Investments,Mount Mill,Solar,PV,No,Solar,,  12.0 ,LV,England,East Midlands,MK196DG,,476366.0,237708.0,2015
Octopus Investments,Pitchford,Solar,PV,No,Solar,,  21.0 ,LV,England,West Midlands,,,350965.0,302668.0,2015
Octopus Investments,Somerton Door,Solar,PV,No,Solar,,  8.7 ,LV,England,South West,TA116JA,,347045.0,130025.0,2015
Octopus Investments,Wiggin Hill,Solar,PV,No,Solar,,  11.4 ,LV,England,East of England,PE273LL,,530442.0,273663.0,2015
Octopus Investments,Oaklands,Solar,PV,No,Solar,,  6.9 ,LV,England,South West,TN261ER,,596397.0,144740.0,2015
Octopus Investments,Chisbon,Solar,PV,No,Solar,,  12.3 ,LV,England,East of England,CO168HJ,,612862.0,218208.0,2015
Octopus Investments,Singrug,Solar,PV,No,Solar,,  12.0 ,LV,Wales,Wales,NP122BG,,319137.0,193566.0,2015
Octopus Investments,Trench Farm,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,LL130NA,,338419.0,339068.0,2015
Octopus Investments,Westerfield,Solar,PV,No,Solar,,  13.0 ,LV,England,South East,OX183PA,,427125.0,209714.0,2015
Octopus Investments,Parciau,Solar,PV,No,Solar,,  12.7 ,LV,Wales,Wales,LL551TS,,250255.0,365482.0,2015
Octopus Investments,Melbourn Black Peak,Solar,PV,No,Solar,,  19.0 ,LV,England,East of England,SG87ND,,540507.0,244190.0,2015
Octopus Investments,Melbourn Muncey Farm,Solar,PV,No,Solar,,  30.9 ,LV,England,East of England,SG86DG,,537951.0,242629.0,2015
Octopus Investments,Northmoor,Solar,PV,No,Solar,,  4.9 ,LV,England,South West,EX226TD,,227223.0,97462.0,2015
Octopus Investments,Eakring,Solar,PV,No,Solar,,  11.8 ,LV,England,East Midlands,NG220AN,,466033.0,362403.0,2015
Octopus Investments,Littleton Farm,Solar,PV,No,Solar,,  12.0 ,LV,England,South West,DT119QP,,388332.0,105051.0,2015
Octopus Investments,Rydon Farm,Solar,PV,No,Solar,,  9.6 ,LV,England,South West,TQ126DB,,284136.0,68721.0,2015
Octopus Investments,Thoresby,Solar,PV,No,Solar,,  19.8 ,LV,England,East Midlands,NG229EX,,460364.0,370225.0,2015
Octopus Investments,Upper Farringdon,Solar,PV,No,Solar,,  6.2 ,LV,England,South East,GU343HW,,471468.0,135482.0,2015
Octopus Investments,Bystock Farm,Solar,PV,No,Solar,,  4.1 ,LV,England,South West,EX85ED,,302289.0,84362.0,2015
Octopus Investments,Six Hills,Solar,PV,No,Solar,,  18.7 ,LV,England,East Midlands,LE143PR,,463321.0,321230.0,2015
Octopus Investments,Ryston Farm,Solar,PV,No,Solar,,  4.6 ,LV,England,East of England,PE380AA,,561681.0,302008.0,2015
Octopus Investments,Waterloo Farm 1 and 2,Solar,PV,No,Solar,,  28.7 ,LV,England,East of England,SG192JW,,518826.0,251804.0,2015
Octopus Investments,Woodlands Farm,Solar,PV,No,Solar,,  13.2 ,LV,England,South East,CT34NB,,617569.0,163068.0,2015
Octopus Investments,Natewood,Solar,PV,No,Solar,,  9.0 ,LV,England,South East,BN273PH,,557796.0,107151.0,2015
Octopus Investments,Cloford Common Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,BA114PE,,373029.0,143593.0,2015
Octopus Investments,Molland Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,EX363PS,,282422.0,126165.0,2015
Octopus Investments,Tooley Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,CM63AA,,564888.0,223424.0,2015
Octopus Investments,Barn Farm,Solar,PV,No,Solar,,  4.7 ,LV,England,East of England,CO112UX,,615682.0,231393.0,2015
Octopus Investments,Birch Estate,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,CO20NU,,593323.0,219800.0,2015
Octopus Investments,Mill Hill Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,YO606QN,,463388.0,467066.0,2015
Octopus Investments,Averill Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,DE556HB,,441094.0,361390.0,2015
Octopus Investments,Ratcliffe House Farm,Solar,PV,No,Solar,,  3.5 ,LV,England,East Midlands,CV93LZ,,433432.0,299754.0,2015
Octopus Investments,Pollington Airfield,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,DN140BA,,461763.0,420790.0,2015
Octopus Investments,Ash Row Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,LS256JJ,,451649.0,433677.0,2015
Octopus Investments,Cressing,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,CM778PD,,579757.0,218798.0,2016
Octopus Investments,Short Hazel,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,DE117BD,,433077.0,319883.0,2016
Octopus Investments,Blaby,Solar,PV,No,Solar,,  3.5 ,LV,England,East Midlands,LE85QW,,458722.0,296614.0,2016
Octopus Investments,Dairy House Farm,Solar,PV,No,Solar,,  3.4 ,LV,England,North West,CW56DN,,365834.0,356455.0,2016
Octopus Investments,Carlisle Estate,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,CA57ES,,336020.0,546015.0,2016
Octopus Investments,Peter Hill,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,YO614PN,,450038.0,473183.0,2016
Octopus Investments,Guisborough,Solar,PV,No,Solar,,  5.0 ,LV,England,North East,TS146QX,,460407.0,516083.0,2016
Octopus Investments,Caswell,Solar,PV,No,Solar,,  5.9 ,LV,England,South West,BA229RH,,357538.0,109283.0,2016
Octopus Investments,Staining Wood,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,PR43PH,,336929.0,432551.0,2016
Octopus Investments,Holtwood,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,DE65JW,,412619.0,333405.0,2016
Octopus Investments,Peterlee,Solar,PV,No,Solar,,  5.0 ,LV,England,North East,SR83UJ,,440912.0,542443.0,2016
Octopus Investments,Brickkiln Lane,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,NR148AJ,,620403.0,299944.0,2016
Octopus Investments,Lawn Lane,Solar,PV,No,Solar,,  4.3 ,LV,England,West Midlands,WV95BB,,390095.0,304875.0,2016
Octopus Investments,The Breck,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,S432NP,,442323.0,376116.0,2016
Octopus Investments,Deepdale,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,NG348SH,,507434.0,349013.0,2016
Octopus Investments,Lochcraigs Farm,Solar,PV,No,Solar,,  5.0 ,LV,Scotland,Scotland,KA204LB,,227518.0,643857.0,2017
Octopus Investments,Seaton Road,Solar,PV,No,Solar,,  4.2 ,LV,England,East Midlands,LE159BG,,487565.0,299395.0,2017
Octopus Investments,Stormy Down,Solar,PV,No,Solar,,  4.7 ,LV,Wales,Wales,CF334RS,,284154.0,180554.0,2017
Octopus Investments,Corntown Solar,Solar,PV,No,Solar,,  2.5 ,LV,Wales,Wales,CF355FB,,293545.0,177153.0,2017
Octopus Investments,Penyrheollas,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,NP120HY,,318604.0,201211.0,2017
Octopus Investments,Fullerton,Solar,PV,No,Solar,,  4.4 ,LV,England,South East,SP117HR,,437054.0,141581.0,2017
Octopus Investments,Pingewood,Solar,PV,No,Solar,,  15.4 ,,England,South East,RG30 3UG,,,,2015
Orsted,Barrow,Wind,Offshore,No,Wind,,  90.0 ,HV,England,North West,,,314978.0,455827.0,2006
Orsted,Burbo ,Wind,Offshore,No,Wind,,  90.0 ,LV,England,North West,,,321476.0,399706.0,2008
Orsted,Gunfleet Sands 01,Wind,Offshore,No,Wind,,  108.0 ,HV,England,South East,,,622317.0,208468.0,2010
Orsted,Walney 01,Wind,Offshore,No,Wind,,  183.0 ,HV,England,North West,,,300833.0,461449.0,2011
Orsted,Lincs,Wind,Offshore,No,Wind,,  270.0 ,HV,England,East Midlands,,,567020.0,368144.0,2013
Orsted,Gunfleet Sands Demo,Wind,Offshore,No,Wind,,  12.0 ,HV,England,South East,,,620650.0,205297.0,2013
Orsted,West of Duddon Sands,Wind,Offshore,No,Wind,,  389.0 ,HV,England,North West,,,304230.0,455334.0,2014
Orsted,Westermost Rough,Wind,Offshore,No,Wind,,  210.0 ,HV,England,Yorkshire and the Humber,,,541677.0,436555.0,2015
Orsted,Burbo Extension ,Wind,Offshore,No,Wind,,  259.0 ,HV,England,North West,,,315815.0,398892.0,2016
